id,title,artist,album,thumbnail,popularity,length_seconds,release_year,language_encoded,sentiment_polarity,sentiment_subjectivity,category_encoded,genre_cluster,available_countries,related_videos,pca_emb_0,pca_emb_1,pca_emb_2,pca_emb_3,pca_emb_4,pca_emb_5,pca_emb_6,pca_emb_7,pca_emb_8,pca_emb_9,pca_emb_10,pca_emb_11,pca_emb_12,pca_emb_13,pca_emb_14,pca_emb_15,pca_emb_16,pca_emb_17,pca_emb_18,pca_emb_19,pca_emb_20,pca_emb_21,pca_emb_22,pca_emb_23,pca_emb_24,pca_emb_25,pca_emb_26,pca_emb_27,pca_emb_28,pca_emb_29,pca_emb_30,pca_emb_31,pca_emb_32,pca_emb_33,pca_emb_34,pca_emb_35,pca_emb_36,pca_emb_37,pca_emb_38,pca_emb_39,pca_emb_40,pca_emb_41,pca_emb_42,pca_emb_43,pca_emb_44,pca_emb_45,pca_emb_46,pca_emb_47,pca_emb_48,pca_emb_49,pca_emb_50,pca_emb_51,pca_emb_52,pca_emb_53,pca_emb_54,pca_emb_55,pca_emb_56,pca_emb_57,pca_emb_58,pca_emb_59,pca_emb_60,pca_emb_61,pca_emb_62,pca_emb_63
q9aMSJGAkeY,Do Raaste - Yeh Reshmi Zulfein Yeh Sharbati Aankhein - Mohd Rafi,Shemaroo,Unknown,https://i.ytimg.com/vi/q9aMSJGAkeY/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3l19ZwV2KwjA6eencM248Kn6XmELw,18.499573141041523,241.0,2009.0,5,0.0,0.0,0,5,249,[],-0.23315029,-0.07376636,0.09267929,0.00056320697,-0.04302768,-0.06617443,0.07112547,-0.03630893,0.11423304,-0.1189704,-0.089592606,-0.08684376,0.04036761,-0.004274206,0.040278263,-0.108358614,-0.04620229,0.041642573,0.06295999,-0.007904245,0.08730872,-0.023767443,0.027978458,-0.042220313,-0.09687046,0.029862918,0.005461826,0.023293428,-0.0622673,0.020141747,0.08645902,-0.070006594,-0.07295953,-0.027673868,0.08074803,-0.054559093,-0.009208992,0.024748392,0.07571531,0.0052022417,-0.045100503,0.00322534,-0.010611247,-0.009730141,-0.0026789485,0.038482275,-0.09446237,-0.0116745,-0.08381295,-0.056218844,0.033869073,-0.014888157,0.043580063,-0.038454827,0.011200735,0.034517612,-0.017403666,-0.033879083,-0.062430434,-0.0032147882,-0.0038968464,0.012421044,0.02524309,-0.0050698826
89lgb7dmXps,Tera Mujhse Hai Pehle Ka Naata Koi | Kishore Kumar | Aa Gale Lag Jaa 1973 Songs| Sharmila Tagore,"Nov 6, 2015",Unknown,https://i.ytimg.com/vi/89lgb7dmXps/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kDpjEyOK4vXVjkPTRdqQJ6lLA-FA,18.148455122743393,282.0,2015.0,14,0.0,0.0,2,12,249,[],0.01744647,0.2602648,0.13752286,0.056130797,-0.13626269,-0.038974926,0.015120621,-0.057532463,0.092094034,-0.081268825,-0.029516336,-0.11626968,-0.06582886,0.016104003,-0.038903207,-0.10558416,-0.016803948,0.018907804,-0.064558074,-0.06344436,-0.09415486,0.09240247,0.115670845,0.08978864,0.022489822,0.04352399,0.06772411,-0.016648777,-0.004808799,-0.007078978,0.05427558,-0.030700417,0.032226834,0.07637395,0.019800002,-0.08779262,-0.09701719,-0.01790578,0.017611114,-0.08533965,-0.020053804,-0.06713449,0.0034047205,-0.03468487,0.042250115,0.025378486,0.019451624,0.11106913,-0.039941344,0.048633043,-0.017885169,0.020353185,0.023437424,-0.02991081,0.021896547,-0.10237142,0.010236786,0.11997781,-0.0058857193,-0.018384859,0.03977784,0.008534945,0.03593196,-0.047273386
BOLYNw3x1lE,Chookar Mere Mann Ko Kiya Tune Kya Ishara | Kishore Kumar | Yaarana 1981 Songs| Amitabh Bachchan,Goldmines Gaane Sune Ansune,Unknown,https://i.ytimg.com/vi/BOLYNw3x1lE/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nrv0soRMzUT9Sj__ZrNbS0XuM79A,17.69520489821989,155.0,2015.0,26,-0.5,0.5,2,12,249,[],-0.0011815361,0.2585532,0.1611458,0.09322047,-0.037200294,-0.00866951,0.054295704,0.013281591,0.05936057,-0.024860898,0.048553854,0.015964543,-0.0053831227,-0.13003848,-0.14725278,-0.01522223,-0.07248153,0.03409891,-0.07859524,0.037551012,-0.10502592,0.0025386275,0.07562469,0.018750295,-0.0012323993,0.08119186,-0.036211863,-0.0774119,-0.019883959,0.068889245,-0.105671644,0.057930984,0.08756897,0.02773957,-0.12871404,-0.056487117,0.14806572,-0.026886731,-0.08419772,0.115109,0.011807029,-0.030807462,-0.02008457,-0.117247015,-0.07441173,0.024771016,0.007539294,-0.009420622,0.095047735,0.012468657,0.06471232,0.010625126,0.010967336,0.003160483,0.019267054,-0.067261726,-0.0456276,0.009153135,-0.00518102,-0.049071528,-0.0077065113,-0.019447878,-0.0054032304,-0.012905789
BXaqBNTl7zI,Kaalia - Jahan Teri Yeh Nazar Hai - Kishore Kumar,Shemaroo,Unknown,https://i.ytimg.com/vi/BXaqBNTl7zI/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nAsgHaa_-dn49eumiL2msxjzLNWw,17.43970155970151,328.0,2011.0,14,0.0,0.0,0,12,249,[],-0.20532921,0.091562696,0.069773115,0.0641464,-0.09523468,-0.14977334,0.109106295,-0.0019788037,0.06505801,-0.05126475,-0.06010576,-0.08340145,-0.10269749,-0.0113869365,0.043072976,-0.068287805,0.03552833,0.14718221,0.051773638,-0.058550064,-0.06862514,-0.0018186927,0.03192648,0.0121767605,-0.11338496,-0.008600398,-0.055572208,-0.032508086,0.016424093,-0.054005213,-0.021215847,-0.048635554,-0.016786579,0.0110335285,0.07197629,-0.06658141,-0.0930775,-0.027778113,0.033701967,0.032635674,-0.053386163,0.06520837,0.034503546,0.042072527,-0.10822147,0.01693925,-0.01207355,0.04422482,0.0048585525,-0.0130625,0.018229693,0.04485378,0.007821467,0.020476265,0.051972985,-0.01172529,0.04353441,-0.036819566,0.009655777,-0.00957279,-0.024908822,0.018784026,0.050145376,-0.07790307
0AwkZihdw6E,Sara Zamana Haseeno Ka Deewana | Kishore Kumar | Yaarana 1981 Songs | Amitabh Bachchan,Goldmines Gaane Sune Ansune,Unknown,https://i.ytimg.com/vi/0AwkZihdw6E/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kXSCDeltIjLl76YL02Sg0hFk1W7g,17.152838492386767,314.0,2015.0,26,0.0,0.0,2,12,249,[],-0.03648137,0.22430423,0.14064029,0.06339783,-0.09906802,-0.095978014,0.10196076,0.02185497,-0.028220152,-0.073603116,-0.01033382,-0.054752093,-0.012252432,-0.053791963,-0.14897275,-0.0016331658,-0.106419146,0.101715334,-0.09342227,-0.025474787,-0.07569577,-0.010925555,0.08293182,0.06603441,-0.0039207065,0.038862713,-0.08803798,-0.05629769,-0.045994204,0.014033927,-0.097205184,0.13476406,0.10631943,-0.04209426,-0.09781838,-0.06994167,0.09749506,-0.00468718,-0.05924321,0.12723616,-0.06405819,-0.08261684,0.0092798015,-0.012497671,0.040013157,0.09562658,0.015832575,-0.027215607,0.07069876,-0.02138617,0.08412697,-0.07237437,0.05430024,-0.048767496,-0.026336059,-0.034844328,-0.028772576,-0.015550524,0.031002257,-0.08794336,0.009689321,0.017574819,-0.013193295,0.018424852
KTEYYWxp7QE,Manzilein Apni Jagha Hain(Sharabi)+(vinu),VINU P,Unknown,https://i.ytimg.com/vi/KTEYYWxp7QE/hqdefault.jpg?sqp=-oaymwEWCMACELQBIAQqCghQEJADGFogjgJIWg&rs=AMzJL3lJDCH-fVij4kTTKD6XRuaRTn7cqA,16.095810163915267,334.0,2007.0,26,0.0,0.0,2,12,249,[],-0.05038814,0.12403825,0.15113103,0.10268698,-0.10853349,-0.061847437,-0.072818175,-0.060333904,0.11964187,0.0688205,-0.023286186,0.056624066,-0.0039712684,0.0003212874,0.124942236,0.040706746,-0.0024186086,-0.05297525,-0.040857915,0.049312476,-0.012722306,0.02656533,-0.14315605,-0.038006827,0.009791646,0.0215497,0.04379875,0.0036560018,-0.044992138,-0.046880648,0.08545471,-0.007610432,-0.010778241,-0.045998234,0.0057655266,-0.060967516,0.0004501758,0.009496593,-0.0005271666,0.0076666763,0.024518652,0.024679866,-0.022622995,-0.034223516,0.07238221,-0.024082141,-0.030706394,-0.016951593,-0.074690945,-0.006878749,-0.026355613,0.03847474,-0.06913654,0.062978484,0.023735922,-0.025492134,0.006358251,-0.01593539,0.03707003,-0.01617509,0.0065357443,0.03500999,-0.017901514,-0.018641884
FVhIPVDxsPQ,Namak Halaal - Raat Baki Baat Baki Hona Hai Jo - Shashi Kapoor & Parveen Babi,Shemaroo,Unknown,https://i.ytimg.com/vi/FVhIPVDxsPQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kAjZYrSJlbkp6yEKtxWAA-2f9WBg,16.54809069175853,362.0,2009.0,14,0.0,0.0,0,12,249,[],-0.08495136,0.17376836,0.07572768,0.12957874,-0.07446072,-0.08569635,-0.092237525,-0.020600544,0.1407481,-0.029127369,-0.040198963,-0.13109021,0.05817814,-0.06259822,0.09639126,0.03797624,0.056442093,0.0037171326,-0.07243862,0.02752144,0.03096316,0.062871136,-0.09522133,0.006865306,-0.023033248,0.03330052,-0.019811857,0.035789274,-0.017653132,0.040758923,0.0070045097,-0.033035237,-0.14686614,-0.077008285,0.07869182,0.031197252,-0.049019165,0.06531158,-0.08456228,-0.020381635,-0.024059854,-0.032391343,-0.06330967,-0.023062581,-0.02364105,0.009782774,-0.04591083,0.063318335,-0.091206,-0.014629963,-0.016181445,-0.017208686,0.03932286,-0.016435504,0.079025574,0.034657963,-0.045619123,-0.00264969,0.026343644,0.039251853,0.05059748,-0.026056657,0.061808195,0.052590705
cKWdSUUwgFY,Inteha Ho Gayi Intezaar Ki - Sharaabi 720p HD,jimmy parkar,Unknown,https://i.ytimg.com/vi/cKWdSUUwgFY/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kDkJKJXWceoNkMfbod90mfF7INWQ,16.703760343847218,483.0,2012.0,24,0.0,0.0,2,1,249,[],0.037036933,0.10086238,0.04790675,-0.07419461,0.032201692,-0.03764697,-0.023024168,-0.03985735,0.008615205,-0.098754145,0.026666347,-0.01157706,0.018985663,-0.16277511,0.1862292,0.0038531248,0.0834059,-0.014917001,0.012582426,0.04504549,0.13421701,0.0025338614,-0.029336296,0.099814184,0.0013529616,0.05299494,-0.014473305,-0.019970773,0.010471614,-0.06708381,-0.05656283,-0.0054451805,0.09141001,0.068985805,0.03617766,-0.007818038,-5.81928e-05,0.04157595,0.008891295,-0.041380618,0.04715331,-0.01892222,0.0030174844,-0.003769616,0.028751027,-0.103672385,-0.0024903396,-0.039495464,-0.07482829,-0.060400385,-0.0044798083,-0.053745955,-0.043219134,-0.07174897,-0.030845001,-0.021637196,-0.087861575,0.010044021,0.0918578,-0.022288783,0.029667301,-0.014395434,-0.021662699,-0.03170243
IEcYHmAbznE,"Yeh Jeevan Hai Is Jeevan Ka Video Song | Piya Ka Ghar | Jaya Bachchan, Anil Dhawan | Kishore Kumar",Bollywood Classics,Unknown,https://i.ytimg.com/vi/IEcYHmAbznE/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lfGUqQnCH4Bv-td-cZcMB0bt1UYA,16.759661600944227,181.0,2015.0,14,0.0,0.0,2,1,249,[],0.01665189,0.31000832,0.077271216,0.057763588,-0.10601359,-0.022202997,-0.032621343,0.05854663,0.100911014,-0.07406095,0.045095712,-0.027188199,0.037850466,-0.007979882,0.09745426,0.054220878,0.05227753,-0.056824185,0.06807894,-0.029899707,-0.12251627,0.062060673,0.1086629,-0.10530574,0.043317363,-0.057338882,-0.060172815,-0.06174306,-0.030263392,-0.06270282,-0.03778819,0.050662596,0.07083209,-0.043502737,-0.04967072,0.0019466628,0.055466812,0.06442419,0.046571765,0.03193297,0.020033693,0.032455716,-0.019400712,0.06521878,0.04975122,-0.09587386,-0.018809667,0.007149958,0.13334599,-0.115517214,0.0675067,0.030763792,-0.06831598,0.10842086,0.037463795,0.0030541492,0.028105045,0.07501645,0.046950463,0.012006184,-0.015501525,-0.009342091,-0.03989712,0.008684948
_w8Z_uqWNw4,Jawani Janeman Song | Parveen Babi | Shashi Kapoor | Namak Halal (1982) | Bollywood Item Songs,Shemaroo Filmi Gaane,Unknown,https://i.ytimg.com/vi/_w8Z_uqWNw4/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kTjzef6sx_HNBYRU0kGAGfsTJV_w,15.426254816756297,316.0,2011.0,27,0.0,0.0,2,12,249,[],-0.0034804947,0.24570593,0.14318845,0.1716531,-0.048306704,-0.038092893,-0.0334968,-0.03221856,0.10557898,-0.06382965,-0.065565675,-0.14748113,0.053006724,-0.07084022,-0.030444177,0.06895072,-0.059739552,0.029510576,-0.055949774,0.07032753,-0.059435576,0.077963345,-0.002636699,-0.034599394,-0.108768746,-0.04072158,-0.060517553,0.11904373,0.0030616436,0.07111576,0.018043442,0.020041598,-0.12546134,-0.17091462,0.043191634,-0.028781692,-0.05769916,0.046532672,-0.02788356,-0.025850462,-0.020662598,-0.07678325,-0.007924175,-0.015398295,-0.07333342,0.0195861,-0.084069915,0.04586759,-0.012300498,0.049896397,0.008559663,-0.022697924,0.07884385,0.01444753,0.15526776,0.030797683,-0.032436144,-0.00625945,0.14287598,0.015269127,-0.01807944,-0.076904014,0.042109363,0.075949825
dO7OKASr8lc,RUK JANA NAHIN TU KAHIN HAAR KE KANTON PE (The Great Kishore Kumar) Laxmikant Pyarelal.flv,The Guroo,Unknown,https://i.ytimg.com/vi/dO7OKASr8lc/hqdefault.jpg?sqp=-oaymwEWCMACELQBIAQqCghQEJADGFogjgJIWg&rs=AMzJL3nUoECWoj3ykPBUSAKyDh03HkC-qw,15.6813366056322,273.0,2011.0,6,0.8,0.75,2,5,249,[],-0.11422359,0.049798828,0.1819369,-0.07642003,-0.10244501,-0.110524066,-0.019848155,-0.022363085,0.018697329,0.017287051,0.04598587,0.019929634,-0.1010177,0.011452104,0.1611437,-0.012618031,0.09368916,-0.010316803,-0.0080978265,-0.027924057,-0.019175427,0.0014852796,-0.045682408,0.024470985,0.024359558,0.022047304,-0.010430715,-0.011651364,0.021564003,-0.035310432,-0.012043785,0.12680179,0.015927397,0.09441178,0.040307786,-0.068159916,-0.026157664,-0.0051305685,-0.04765159,0.011016675,0.010950466,0.020244889,0.056589384,0.03613474,0.0038073591,-0.03066797,-0.006511409,0.015001446,0.062020708,-0.13527186,-0.029073475,-0.005782497,-0.033586908,0.0038029072,-0.05216437,0.008582247,0.049010042,-0.05913992,0.012146576,-0.021203887,-0.009283954,0.0063459584,0.061726157,0.013757186
BZc2hrpZdo8,Kitne Bhi Tu Karle Sitam [sanam teri kasam],Namit Singh,Unknown,https://i.ytimg.com/vi/BZc2hrpZdo8/hqdefault.jpg?sqp=-oaymwEWCMACELQBIAQqCghQEJADGFogjgJIWg&rs=AMzJL3nIh2rvAPutqpqCWWpM5FAEEYBWZw,15.18882884277658,258.0,2008.0,14,0.0,0.0,1,5,249,[],-0.1975467,0.05461383,0.07325662,0.03280578,-0.07765261,-0.03960683,-0.0741316,0.0026329502,0.010918765,0.07021578,-0.003534157,-0.026045222,-0.08858406,-0.004050569,0.049068153,0.039476134,-0.0053621745,-0.090286046,-0.020065319,-0.033923086,0.020420002,-0.08676139,0.023602864,0.035427883,-0.009637539,-0.064608864,0.037744377,-0.024521708,-0.0125017855,-0.00081381935,0.0794303,0.034414105,-0.005345034,0.03065637,-0.024149453,0.10184525,-0.089806005,0.03332465,0.05810899,0.0043583363,0.07498893,0.03788831,0.036440644,0.0077903196,-0.042858757,0.044873174,-0.06278043,-0.053220764,0.05436107,0.012358277,-0.06314373,0.01651936,-0.0045728525,0.0049393997,0.03336233,0.030475987,-0.06828855,0.015086327,-0.011658842,-0.011062933,0.048156727,0.029029477,0.085808046,0.032849647
-y6_cFZsMJA,"Zindagi Kaisi Hai Paheli | Manna Dey | Anand 1971 Songs । Rajesh Khanna, Amitabh Bachchan",Goldmines Gaane Sune Ansune,Unknown,https://i.ytimg.com/vi/-y6_cFZsMJA/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lOeEno83magIIeSgNCHIrYN-VHCQ,16.153835794720557,238.0,2021.0,14,0.0,0.0,2,12,249,[],-0.022144351,0.26586282,0.14055291,0.1162853,-0.11146139,-0.070354484,0.10551018,0.036519963,0.040196892,0.0076989788,-0.039992843,-0.0022685353,-0.053740207,-0.016089808,-0.10356607,0.016688356,-0.06320367,-0.037842494,-0.07763439,-0.027479123,-0.001542766,-0.014688176,0.063705534,0.121942975,0.007461336,-0.061414324,0.01984074,-0.00944834,-0.0019186931,-0.01858149,0.0063147256,-0.031515654,0.059919413,-0.034024786,-0.060846843,-0.026315453,0.1382768,0.08659676,-0.058547806,0.009942,0.012273267,-0.021643471,-0.0497108,-0.06873652,-0.025752388,-0.069437355,-0.019962233,-0.007047474,0.035670087,-0.027516257,0.03033071,-0.030772625,-0.07091984,0.007677485,-0.027697118,-0.045559406,-0.015105207,-0.09029378,0.0056467834,0.01981255,-0.034765184,0.0042198636,0.00031606763,0.032381065
Y9iWRDRxFDg,Zindagi Ka Safar Hai Yeh Kaisa Safar Rajesh Khanna Kishore Kumar Safar Songs Sharmila Tagore   YouTu,Bhuli bisri yadein,Unknown,https://i.ytimg.com/vi/Y9iWRDRxFDg/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nAlIwkf9ei0_EqkoRGAkhoV85Icg,15.387658771636158,211.0,2018.0,26,0.0,0.0,3,12,249,[],-0.011509212,0.2818376,0.14886208,0.089275435,-0.09872452,-0.10721877,0.062078126,-0.02880758,0.01781749,-0.035972323,-0.110300176,-0.011036214,-0.08833708,-0.05784576,-0.02671186,-0.028531557,-0.04132911,0.090088315,-0.057632964,-0.10875453,0.047853597,-0.014067933,0.06359693,0.004938014,0.023738597,-0.06606662,0.008161625,-0.04846076,-0.016833425,-0.06163834,0.032366056,-0.073705256,-0.027429268,-0.01707272,0.036820292,-0.0012646448,-0.0131899435,0.072294354,0.041848112,-0.08638683,0.071494676,-0.05349894,0.06436862,-0.03886611,-0.00713579,-0.083144106,0.12094244,-0.061360363,-0.024486318,-0.008935289,-0.03803876,0.045296017,-0.007835939,-0.006599504,0.03836446,0.080866136,0.014117581,-0.044755053,-0.04753685,-0.056032993,-0.029005313,-0.017405516,0.07448611,0.027684456
H60L40GbfFI,Kishor Live Pal pal dil ke paas,Soham Oza,Unknown,https://i.ytimg.com/vi/H60L40GbfFI/hqdefault.jpg?sqp=-oaymwEWCMACELQBIAQqCghQEJADGFogjgJIWg&rs=AMzJL3n6dBEWiCnf3m5Ajos8fxSKJ_HaPA,15.139847065158644,318.0,2016.0,8,0.1363636363636363,0.5,2,14,249,[],-0.097339585,0.04137848,0.08055017,-0.112378605,-0.046867505,0.0010446282,0.0028874392,-0.11873647,-0.027638895,0.01980659,0.07702205,-0.010762989,0.0287303,-0.082364805,0.013799924,-0.07705139,0.09637168,0.06979868,0.07473744,0.09183372,-0.04308585,-0.015540312,-0.0009626255,0.06091751,-0.0822887,0.00880573,-0.024472795,0.009858107,0.057430856,-0.020701988,0.012195116,0.06290066,0.081404366,0.030416131,-0.013684579,-0.062161032,-0.014698667,0.03517692,0.0133825885,0.0077484306,0.02662552,0.052593224,0.043771163,0.059366625,-0.006416322,-0.06241916,-0.019340988,-0.029531043,-0.0201946,0.088775255,-0.03399518,0.025331613,0.022796705,0.008238549,-0.05270918,0.061311178,0.0022190982,0.049114022,-0.08687749,0.006944209,-0.047178898,-0.028875338,-0.042299703,0.085460916
-Q8mrKJ1Jps,मेरे सपनो की रानी 4K - Mere Sapno Ki Rani Song - आराधना - राजेश खन्ना - शर्मिला टैगोर - किशोर कुमार,"Jun 29, 2021",Unknown,https://i.ytimg.com/vi/-Q8mrKJ1Jps/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3m75bPnwH4RiFtBjqhiCajlU1U6YA,18.02738530906489,257.0,2021.0,11,-0.5,0.5,2,12,249,[],0.06324705,0.2294419,0.18131347,0.051436055,-0.03867789,-0.013852151,-0.06918533,0.023572544,0.03612167,0.042085346,-0.016617807,0.07936723,0.0077484814,0.0058631776,0.12394433,-0.051135305,-0.045319404,-0.040790167,0.057517175,0.06415782,0.07973147,-0.012327978,0.04712898,0.021935431,-0.09320214,0.030146671,0.02407534,0.008588469,-0.004489117,-0.06960779,-0.14214091,-0.08718727,-0.068471715,-0.015953336,-0.12793337,0.03923384,0.050786555,-0.0401001,-0.038067095,-0.025198204,0.08175695,0.006146469,0.0039872,-0.033953503,0.004783925,-3.0258827e-05,-0.01747714,0.13084699,0.05793431,0.01161282,-0.035186265,0.013142931,-0.010620198,-0.006992352,-0.00422608,0.11186034,-0.0941994,0.012387694,-0.028302945,0.036114845,0.0046507055,0.07521745,0.0064459057,0.0073812436
gLKBwutnPwA,Pukarta Chala Hoon Main (Knockwell Trip Hop Mix),Knockwell,Unknown,https://i.ytimg.com/vi/gLKBwutnPwA/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kY6KY4iZlYbkvkcmnOoc1YPNBfmw,16.493974366444327,229.0,2019.0,6,0.1666666666666666,0.3333333333333333,2,1,241,[],0.08286729,0.0044840956,-0.05576208,0.07056966,0.15531243,0.11509624,-0.13041607,-0.06683389,0.07239631,-0.033941116,-0.054820675,0.18289311,-0.07457393,0.08490224,-0.0010174059,-0.07400567,0.07549784,0.018145604,-0.08049436,0.047953103,-0.18663579,0.032575384,-0.097452834,0.047535434,0.0731384,-0.051836073,0.20968372,0.020707613,-0.08619464,0.020274948,0.06602588,-0.059522294,-0.034480628,0.057733748,0.028218986,0.013898315,0.026486212,-0.007229289,-0.025819516,0.021034347,-0.027769575,0.008254081,0.07261678,0.060232088,-0.13688,0.010102962,-0.046517365,-0.0113589745,0.01281285,-0.055174395,0.07917651,0.058038738,-0.001672992,-0.08685357,0.050373428,0.021534707,-0.0021924567,-0.088476546,-0.0040447386,0.0049867053,0.025982386,-0.10534764,0.056202,0.007322844
mZXtH-vGiuM,Angry Woman,Ashe,Rae,https://lh3.googleusercontent.com/IADk5iYxp_1XbcnlDFdLMWfVFTmGR8VyEx5SJ94lpbrMU9n3MJ5GD6_PKBzvWNZLc1YwdQLAKKwPDk_D=w120-h120-l90-rj,12.727936127389034,153.0,2022.0,27,-0.5,1.0,2,7,123,[],0.17908552,-0.120333366,-0.16807361,0.29616854,-0.0036506692,-0.062756106,-0.015751513,-0.027633531,-0.20708957,-0.1728397,-0.003728307,0.060878508,-0.18410338,0.19021489,-0.107280545,-0.073363565,0.21901347,-0.07835651,-0.045068618,0.090861805,0.059814718,0.13065077,-0.057928227,0.065309405,0.14973997,0.052427642,-0.09019322,0.011195117,-0.08724188,0.012501631,-0.025125539,0.003523916,-0.06161826,-0.13258193,-0.009061216,-0.00419986,-0.07453987,-0.0053827674,0.003037423,0.01901881,0.06692125,-0.03250151,0.055274203,0.03473052,0.011255468,-0.04421563,0.00019663623,-0.08750696,0.04617613,0.006864346,0.059784126,0.07805145,0.025736272,-0.0015639128,0.06894568,-0.09699837,0.020619774,-0.07432137,-0.026277617,-0.034698185,-0.01635894,0.025781639,0.029785728,-0.010290261
WkMLrMAudzk,Cake,Melanie Martinez,Cry Baby (Deluxe Edition),https://lh3.googleusercontent.com/9ys8hj9m-hI1RWl60w1pS_kJrBaIa75MjSrWCKox7XhXU8DMKr9t4Y_RrnBniHEs_aIwVGKhL5CDMkoP=w120-h120-l90-rj,17.762725189896944,200.0,2017.0,26,0.0,0.0,2,3,107,[],0.39986306,0.09358234,-0.19637462,0.21205984,0.05989878,-0.13347527,0.024010904,-0.093649514,-0.029950429,0.17415369,-0.09885887,-0.020657118,0.12593451,-0.012438842,-0.04519103,-0.013491081,0.09601119,-0.082951024,0.16035968,-0.04185723,-0.06921275,0.00085920363,0.10089865,-0.02769424,-0.013957956,-0.027501725,0.02333029,0.022231352,0.094150394,-0.053257108,0.0013770845,0.028182428,-0.05596418,0.0060574696,-0.06361517,-0.09296006,-0.055116367,-0.03765276,0.056185436,0.015262999,0.08874343,-0.010503146,-0.038811278,0.087683626,-0.05243944,0.019791808,0.04615163,-0.032520033,-0.015991615,-0.026407955,-0.016845234,0.020508375,0.03211523,0.04108065,-0.042451467,-0.0040385113,-0.033003114,0.041303284,0.011678242,-0.05608495,-0.024619684,-0.056285746,0.004519713,-0.01945559
imTVIGpQkMM,labour (RAK session),Paris Paloma,labour (RAK session),https://lh3.googleusercontent.com/IkvfXARpcDOHeOjrHYWP5YFAtWUP2MIVBkZ0bv4kVJzn0F_IMYdv91RUHdI_PP__WL3yoHb_PbfV1ElH=w120-h120-l90-rj,11.377483677273949,248.0,2023.0,10,0.0,0.0,2,4,248,[],0.15942173,-0.19079441,0.13772927,0.019536814,-0.017147832,-0.047927633,0.011205426,0.013445335,0.09297331,-0.059317574,-0.14105615,0.067637295,0.011276346,0.067269005,0.10769107,-0.18042384,0.030018464,-0.03414615,-0.05390849,0.06798956,0.015969312,-0.025607439,0.05299956,-0.089492016,0.0059138094,0.11363674,0.16200346,-0.073879234,-0.067062326,-0.01635139,0.03350418,0.043163642,-0.036391146,-0.12098988,-0.16251878,0.103014365,-0.007846859,0.086621575,0.15198208,0.011912496,-0.10540732,-0.040594254,-0.051588506,-0.03785266,-0.025050761,0.055861663,0.032751545,0.06930378,-0.03515477,-0.06578657,0.014120399,0.0028030048,-0.0053623146,0.0035369694,0.05364362,-0.01684067,0.00576155,-0.034965914,-0.104993775,0.0016785723,0.07458758,0.011375776,-0.022217736,0.09715772
AhDUMKzQouo,Hypnotic,Zella Day,Kicker,https://lh3.googleusercontent.com/adkiEVPr_gfstHNvmtY8XvJgOzddPs0Ok5CIP7gpI9EyXXlBpW5p0LP3jhHij2ogfa1fBjZGY48kZCs=w120-h120-l90-rj,15.990295687981272,177.0,2018.0,2,0.0,0.0,2,13,114,[],0.2401541,-0.09831579,-0.060013052,0.108933106,-0.011358033,0.08983825,0.17852798,-0.07921027,-0.057227295,-0.016306622,-0.07846556,0.22224836,0.050941173,0.046360906,-0.13179676,-0.033568513,-0.009375861,0.12907284,0.023155285,-0.16378142,0.019402618,0.036903583,0.04143273,0.067805536,-0.07269645,-0.022126332,0.06880034,0.03943427,-0.057068016,0.05016395,-0.041046776,0.024438705,-0.06877198,-0.03815565,0.03476748,-0.044960387,0.08825739,0.036064498,-0.05380635,0.0020388202,-0.07861151,-0.050431028,0.058021106,0.09848996,-0.07378956,-0.015417035,-0.009757989,-0.036185548,0.021070654,-0.05713026,-0.072030626,0.103360906,-0.09198716,-0.004998374,-0.09379734,0.07506442,-0.044003554,-0.007047378,-0.08331405,0.14650074,0.11920352,0.09912118,-0.031469706,0.054478217
